:START_ID(Document),:END_ID(Organization),:TYPE
蛋白质主链结构从头设计算法SCUBA-D的计算分析和实验验证,中国科学技术大学,PUBLISHED_BY
CH4/CO2干式重整过程中的等离子体-催化协同作用研究,北京交通大学,PUBLISHED_BY
基于深度学习的畸形中央尖自动检测模型的建立和应用研究,中国福建厦门,PUBLISHED_BY
基于知识图谱的道岔转辙机故障诊断研究,中北大学,PUBLISHED_BY
Eu/Dy掺杂超宽禁带半导体材料的结构和光学特性研究,苏州科技大学,PUBLISHED_BY
基于人工智能的基底细胞癌病理诊断和病理风险分级模型建立以及肿瘤细胞核和肿瘤微环境特征分析,北京协和医学院,PUBLISHED_BY
基于图Transformer模型的布局估计算法研究及实现,青岛大学,PUBLISHED_BY
云边协同智能识别算法研究及应用,齐鲁工业大学,PUBLISHED_BY
红糟酸宏基因组分析与高产色素菌株红曲霉筛选及液态发酵研究,华中农业大学,PUBLISHED_BY
术后坚持运动对冠状动脉旁路移植术远期心脑血管不良事件发生风险的影响,北京协和医学院,PUBLISHED_BY
基于科学思维的ChatGPT在高中物理课堂教学中的应用研究,湖北大学,PUBLISHED_BY
机器人辅助全髋关节置换术对不同体重患者的疗效分析,青岛大学,PUBLISHED_BY
数字化转型背景下新零售模式对企业价值的影响研究,内蒙古财经大学,PUBLISHED_BY
g-C3N4/Bi2WO6复合材料自热效应增强四环素的光催化降解研究,华北电力大学(北京),PUBLISHED_BY
儿童咳嗽人工智能辅助诊断关键技术研究,浙江大学,PUBLISHED_BY
长沙市天心区2019年中小学校传染病健康素养现状及影响因素分析,中国陕西西安,PUBLISHED_BY
两种桦树适宜生境的预测以及潜在杂交渐渗的研究,山东农业大学,PUBLISHED_BY
碱金属离子电池电极微结构演化的原位动态表征与储能机制研究,东南大学,PUBLISHED_BY
牡丹花瓣粉的主要营养和化学成分检测及其防治酒精性肝损伤的评价,西北大学,PUBLISHED_BY
两种粘帚霉的耐镉特性及基因组差异比较分析,阜阳师范大学,PUBLISHED_BY
ZT证券公司财富管理业务优化研究,山东财经大学,PUBLISHED_BY
急性白血病患者化疗后症状群及其影响因素分析,赣南医学院,PUBLISHED_BY
房产交易平台客服机器人拟人化策略研究,西安建筑科技大学,PUBLISHED_BY
基于引导可变形聚合的边缘保持立体匹配研究,山西财经大学,PUBLISHED_BY
柔嫩艾美耳球虫地克珠利耐药相关基因特性分析,中国农业科学院,PUBLISHED_BY
量子控制策略与学习控制算法研究,中国科学技术大学,PUBLISHED_BY
基于人工智能深度学习的图像重建算法在低剂量头颈部CT血管成像中的临床应用价值,中国医科大学,PUBLISHED_BY
两类随机传染病模型的最优控制研究,宁夏大学,PUBLISHED_BY
面向隐私保护的安全聚类联邦学习方法的研究与实现,北京邮电大学,PUBLISHED_BY
协同降解双组分含硫VOCs催化性能及机理研究,昆明理工大学,PUBLISHED_BY
基于自适应调制解调的相位敏感光时域反射仪,电子科技大学,PUBLISHED_BY
释意理论指导下的纪录片《智能时代》交替传译模拟实践报告,西安外国语大学,PUBLISHED_BY
机械手上下料的视觉识别定位系统研究,青岛大学,PUBLISHED_BY
总体谱无界时大维样本协方差矩阵线性谱统计量的相关研究,东北师范大学,PUBLISHED_BY
两类传染病模型的动力学分析和概率密度函数研究,中国石油大学(华东),PUBLISHED_BY
限制插入位置的单面基因组片段填充近似算法研究,山东建筑大学,PUBLISHED_BY
基于图神经网络的生物医学文献知识抽取方法研究及应用,军事科学院,PUBLISHED_BY
非酒精性脂肪肝炎预测模型的构建和验证,重庆医科大学,PUBLISHED_BY
基于数据挖掘探讨谢军教授治疗慢性乙型病毒性肝炎的证治规律,湖南中医药大学,PUBLISHED_BY
沙狐染色体水平基因组组装及荒漠环境适应机制研究,曲阜师范大学,PUBLISHED_BY
基于BERT模型的文本情感分析,太原理工大学,PUBLISHED_BY
五种药用蘑菇神经保护成分与分子机制研究,西北农林科技大学,PUBLISHED_BY
基于CNN与Transformer融合的目标检测改进方法及其应用研究,山东大学,PUBLISHED_BY
商业信用融资中介下企业数字化转型对投资效率的影响研究,燕山大学,PUBLISHED_BY
市场一体化对制造业企业数字化转型的影响研究,广东外语外贸大学,PUBLISHED_BY
软计算的历史演变研究,山西大学,PUBLISHED_BY
三核金属—氧中心结构的亚纳米簇在光催化分解水制氢中的应用与机理研究,辽宁大学,PUBLISHED_BY
基于GPU加速的全同态加密关键技术研究,哈尔滨工业大学,PUBLISHED_BY
TDO2促进皮肤鳞癌进展的作用机制及雷公藤甲素的干预研究,扬州大学,PUBLISHED_BY
基于深度学习的轴承故障诊断研究,兰州理工大学,PUBLISHED_BY
城市功能区建模与应用分析研究,中国地质大学,PUBLISHED_BY
官能化异腈与二氟卡宾反应合成二氟甲基含氮杂环的研究,山东师范大学,PUBLISHED_BY
林麝和马麝肠道菌群组成及功能的相似性和差异性研究,中国湖北宜昌,PUBLISHED_BY
图像识别的无监督域适应方法研究,中国科学技术大学,PUBLISHED_BY
基于YOLOv8的矿工不安全行为检测方法研究,安徽理工大学,PUBLISHED_BY
新型动态膜预涂剂的制备及表征,大连理工大学,PUBLISHED_BY
基于场景理解的视觉关系生成研究,电子科技大学,PUBLISHED_BY
QS银行手机银行营销策略优化研究,山东理工大学,PUBLISHED_BY
基于预训练语言模型的可控文本生成研究与应用,电子科技大学,PUBLISHED_BY
通过综合生物信息学分析鉴定乳腺癌新的预后生物标志物MRPL24、MRPL55和FBXO8,内蒙古农业大学,PUBLISHED_BY
基于多模态学习的食品营养评估方法研究,山东师范大学,PUBLISHED_BY
新时代大学生创新精神培育研究,广西师范大学,PUBLISHED_BY
金属/共价有机框架光活性单元调控及其光催化碳-氧/碳-氮键构筑研究,中国科学技术大学,PUBLISHED_BY
人工智能对劳动力市场就业与工资影响研究,辽宁大学,PUBLISHED_BY
基于情感分类和主题挖掘的冬奥微博舆情演化研究,桂林电子科技大学,PUBLISHED_BY
企业健康融入度评价指标体系构建研究,南华大学,PUBLISHED_BY
动态场景语义SLAM的室内重定位算法研究,南昌大学,PUBLISHED_BY
基于喹啉酮/哌嗪结构骨架的抗抑郁化合物的设计、合成及活性研究,聊城大学,PUBLISHED_BY
自然化的理性主义：乔姆斯基语言观的哲学基础研究,吉林大学,PUBLISHED_BY
变电站一次设备故障知识图谱构建方法研究,东北电力大学,PUBLISHED_BY
基于知识图谱的问答系统的设计与实现,华东师范大学,PUBLISHED_BY
基于乙烯基键/亚胺键二维共价有机框架材料的构筑及其转移加氢反应研究,山东理工大学,PUBLISHED_BY
突发公共卫生事件下应急物资联合储备模式优化研究,山东工商学院,PUBLISHED_BY
益肾祛瘀法治疗慢性肾脏病的用药规律及核心方的网络药理学研究,黑龙江中医药大学,PUBLISHED_BY
APOC1通过MAPK/ERK通路促进食管鳞状细胞癌增殖及转移的机制研究,山东大学,PUBLISHED_BY
金融科技对制造业中小企业创新绩效的影响机制研究,吉林大学,PUBLISHED_BY
基于机器学习的猪育种表型预测及基因芯片位点筛选研究,华中农业大学,PUBLISHED_BY
BaTiO3基铁电材料催化效应及其应用基础研究,南京理工大学,PUBLISHED_BY
基于Tn5转座酶的高通量文库系统构建及其在果树研究中的应用,浙江农林大学,PUBLISHED_BY
KH医药公司非处方药的营销策略研究,云南财经大学,PUBLISHED_BY
功能对等理论指导下科技文本英汉翻译实践报告,西安理工大学,PUBLISHED_BY
碳基纳米TiO2光催化剂的制备及光催化降解氰、氨氮废水的性能与机理,山东理工大学,PUBLISHED_BY
基于COVID-19传播特性的传染病预测模型研究,青岛大学,PUBLISHED_BY
基于深度学习的多模态情绪识别方法研究,石家庄铁道大学,PUBLISHED_BY
保护基因组学方法在传粉昆虫中的应用,中国农业科学院,PUBLISHED_BY
纳米粒子表面有机小分子的可控石墨化过程和高效光催化体系的构建,天津理工大学,PUBLISHED_BY
智能时代声音权的民法保护研究,贵州大学,PUBLISHED_BY
多种站点模式的拆卸线平衡问题建模与智能优化,西南交通大学,PUBLISHED_BY
量子关联度量及其在量子信息中的应用,中国科学技术大学,PUBLISHED_BY
基于深度学习的管道缺陷检测方法研究,中国矿业大学,PUBLISHED_BY
重组人毛发角蛋白对软骨细胞的作用及机制初探,重庆医科大学,PUBLISHED_BY
酶催化羟基萘的去芳构偕二异戊烯基化和oxysporidinone的生物合成初步研究,中南大学,PUBLISHED_BY
基于荧光纳米材料的比率型传感器构建及结直肠癌相关microRNA检测应用,山东大学,PUBLISHED_BY
冰川前缘鞘氨醇单胞菌属和小单胞菌属新种鉴定及小单胞菌LH3U1抗辐射机制研究,兰州交通大学,PUBLISHED_BY
面向不确定性影响的机器人预设性能跟踪控制方法研究,东北大学,PUBLISHED_BY
掺杂石墨烯负载过渡金属纳米颗粒复合材料的制备及其电催化性能研究,河南工业大学,PUBLISHED_BY
基于网络药理学研究肾痿方防治CKD血管钙化的分子机制,成都医学院,PUBLISHED_BY
基于情报流程再造的“情指行”一体化模式研究,中国人民公安大学,PUBLISHED_BY
基于OpenPose和人机交互的人体姿态识别技术研究,沈阳理工大学,PUBLISHED_BY
基于计算机视觉的番茄识别和成熟度检测研究,江苏大学,PUBLISHED_BY
含碘环状药用小分子的光化学合成,扬州大学,PUBLISHED_BY
基于深度学习的隐喻检测关键技术研究,新疆大学,PUBLISHED_BY
深度学习驱动的计算机视觉方法在作物生长态势及病害诊断的应用,东北电力大学,PUBLISHED_BY
常见色素减退性疾病人工智能分类诊断模型的建立和评价,昆明医科大学,PUBLISHED_BY
化学-酶催化定向改造高附加值五环杂二萜chevalone E的前期开发,云南民族大学,PUBLISHED_BY
HMGB1诱导的DC训练免疫在同种移植慢性排斥反应中的作用和机制,华中科技大学,PUBLISHED_BY
基于全基因组的创伤弧菌遗传变异与表型关联及特异标签识别研究,军事科学院,PUBLISHED_BY
胆囊切除术后对2型糖尿病发生风险的影响,延安大学,PUBLISHED_BY
基于机器视觉的焊缝表面缺陷检测方法研究,长春工业大学,PUBLISHED_BY
非贵金属催化剂参与条件下的含硫、含氮杂环选择性合成反应研究,湘潭大学,PUBLISHED_BY
基于量子蚁群算法的多无人机协同航迹规划研究,哈尔滨工业大学,PUBLISHED_BY
目的论视角下汉语医学类文本翻译实践报告,西安理工大学,PUBLISHED_BY
面向视觉语言多模态模型的效率与推理能力优化,华东师范大学,PUBLISHED_BY
基于在线评论的新能源汽车消费者偏好分析,重庆交通大学,PUBLISHED_BY
人工智能机器人影响合作选择的认知神经机制,辽宁师范大学,PUBLISHED_BY
图结构化多视图聚类算法研究,西安电子科技大学,PUBLISHED_BY
ε-己内酯生物催化过程多酶平衡体系的构建研究,华南理工大学,PUBLISHED_BY
基于真实世界数据的降压药物疗效分析及机器学习降压疗效预测模型的开发与评价研究,北京协和医学院,PUBLISHED_BY
大数据技术导致的主体性异化问题研究,杭州电子科技大学,PUBLISHED_BY
基于机器视觉的架空输电线路关键部件辨识方法研究,西安理工大学,PUBLISHED_BY
基于DEA-Tobit模型的工地智能安全管理效率评价,山东建筑大学,PUBLISHED_BY
MEBT/MEBO治疗糖尿病合并痈的临床疗效及对创面组织MMP-9/TIMP-1表达的影响,广西中医药大学,PUBLISHED_BY
基于核心素养的高中函数单调性教学的实践研究,辽宁师范大学,PUBLISHED_BY
基于LSTM的自动驾驶车道预测与决策方法研究,西京学院,PUBLISHED_BY
三氮唑连接唾液酸修饰多聚马来酸衍生物的制备及抗流感研究,天津科技大学,PUBLISHED_BY
基于数据驱动的机床关键部件状态监测技术研究,青岛科技大学,PUBLISHED_BY
基于冷原子系综的量子信息处理的研究,中国科学技术大学,PUBLISHED_BY
智能网联汽车产业协同创新系统建模与仿真研究,江西财经大学,PUBLISHED_BY
区块链技术下考虑资金约束的农产品供应链协调研究,哈尔滨商业大学,PUBLISHED_BY
嗜热蓝细菌CO2浓缩机制的比较基因组学研究和BicA基因的表达,成都大学,PUBLISHED_BY
刺激响应聚合物催化剂的制备及可调制催化性能研究,江苏大学,PUBLISHED_BY
局域化学环境对催化过程影响的密度泛函理论研究,天津大学,PUBLISHED_BY
LTR逆转座子对竹亚科基因组进化、DNA甲基化模式、毛竹群体基因组多态性的影响,浙江农林大学,PUBLISHED_BY
基于机器视觉的排水管道缺陷检测算法研究,西安电子科技大学,PUBLISHED_BY
以羧酸为原料合成γ-内酯的酶催化方法的拓展与应用,扬州大学,PUBLISHED_BY
制造企业智能化对企业价值提升的影响研究,西安理工大学,PUBLISHED_BY
云南越桔T2T基因组测序及GST基因家族全基因组分析,贵州师范大学,PUBLISHED_BY
胃癌术后患者化疗间歇期症状群的干预效果研究,山西医科大学,PUBLISHED_BY
乳腺癌患者及配偶疾病感知、正念与癌症复发恐惧的关系：家庭回避癌症沟通的中介作用,山东大学,PUBLISHED_BY
基于仿生忆阻神经网络的情绪整合学习电路设计,郑州轻工业大学,PUBLISHED_BY
全媒体场域中我国主流意识形态传播研究,贵州师范大学,PUBLISHED_BY
基于自然语言处理技术的建筑工程安全事故风险研究,苏州科技大学,PUBLISHED_BY
钙钛矿氧化物的阳离子调控及其电催化合成氨性能研究,江南大学,PUBLISHED_BY
基于车牌识别数据的城市车辆出行轨迹提取和路径选择行为研究,西华大学,PUBLISHED_BY
骨诱导Ca、P系陶瓷材料中类骨磷灰石层的形成、表征和体外动态研究模型的初步建立,四川大学,PUBLISHED_BY
垂体神经内分泌肿瘤多组学研究,河南师范大学,PUBLISHED_BY
聚（4-羟基丁酸酯）熔融纺丝性能及改性PBAT全降解材料的制备,青岛科技大学,PUBLISHED_BY
老年肺癌化疗患者心理一致感现状及影响因素研究,河北医科大学,PUBLISHED_BY
基于铁掺杂氮化碳复合材料活化过一硫酸盐降解四环素的研究：效能、理论计算及降解机制,浙江工商大学,PUBLISHED_BY
